timestamp,store_id,amount
2026-05-18 08:00:00,LDN_01,63.27998247334011
2026-05-18 08:00:00,LDN_01,140.48321714150714
2026-05-18 08:00:00,MAN_02,141.6961072495932
2026-05-18 08:05:00,MAN_02,36.97050031517543
2026-05-18 08:05:00,LDN_01,134.61442454238886
2026-05-18 08:05:00,LDN_01,141.0593662390505
2026-05-18 08:05:00,MAN_02,27.509835659953314
2026-05-18 08:05:00,LDN_01,123.52931645207393
2026-05-18 08:10:00,LDN_01,19.41900195010505
2026-05-18 08:10:00,LDN_01,17.375701871403358
2026-05-18 08:15:00,MAN_02,41.03092527309753
2026-05-18 08:15:00,LDN_01,80.24306726601144
2026-05-18 08:15:00,LDN_01,93.12183525743457
2026-05-18 08:20:00,MAN_02,140.8981306492854
2026-05-18 08:20:00,MAN_02,139.20743437148258
2026-05-18 08:20:00,MAN_02,129.99618439345045
2026-05-18 08:20:00,LDN_01,90.0033256424356
2026-05-18 08:25:00,MAN_02,40.57562090379154
2026-05-18 08:25:00,LDN_01,51.26956862027207
2026-05-18 08:30:00,MAN_02,144.63384055955422
2026-05-18 08:30:00,MAN_02,35.14350699617396
2026-05-18 08:35:00,LDN_01,24.848416359977055
2026-05-18 08:35:00,LDN_01,96.01766769535558
2026-05-18 08:35:00,MAN_02,43.51200617536238
2026-05-18 08:35:00,MAN_02,139.0374483295969
2026-05-18 08:35:00,LDN_01,83.57563736986194
2026-05-18 08:40:00,LDN_01,20.512192629908967
2026-05-18 08:40:00,MAN_02,103.62041190524356
2026-05-18 08:40:00,LDN_01,43.869227919317055
2026-05-18 08:40:00,LDN_01,135.43831312481242
2026-05-18 08:40:00,MAN_02,83.69504428540145
2026-05-18 08:45:00,LDN_01,141.9861432322545
2026-05-18 08:50:00,MAN_02,134.96869368556236
2026-05-18 08:55:00,LDN_01,139.52408106330589
2026-05-18 08:55:00,LDN_01,73.44970704094989
2026-05-18 08:55:00,MAN_02,37.543882916315795
2026-05-18 08:55:00,LDN_01,16.038974626093527
2026-05-18 08:55:00,LDN_01,140.1571509601238
2026-05-18 09:00:00,LDN_01,82.92236242599881
2026-05-18 09:00:00,LDN_01,76.79624641702628
2026-05-18 09:00:00,LDN_01,110.09118187167041
2026-05-18 09:00:00,LDN_01,57.34121505630389
2026-05-18 09:05:00,LDN_01,38.67084079628851
2026-05-18 09:05:00,MAN_02,87.6340043063409
2026-05-18 09:10:00,MAN_02,38.24145230873302
2026-05-18 09:10:00,LDN_01,54.601853563806586
2026-05-18 09:10:00,LDN_01,9.922166894940833
2026-05-18 09:10:00,LDN_01,23.076088774473693
2026-05-18 09:10:00,LDN_01,28.818540699993978
2026-05-18 09:10:00,LDN_01,122.43179464892205
2026-05-18 09:15:00,MAN_02,39.622686136403836
2026-05-18 09:15:00,LDN_01,79.33983409739375
2026-05-18 09:20:00,LDN_01,112.01487438182372
2026-05-18 09:20:00,LDN_01,103.31234212106422
2026-05-18 09:20:00,LDN_01,104.81834748202172
2026-05-18 09:25:00,LDN_01,72.08856892209293
2026-05-18 09:25:00,LDN_01,9.521554583886278
2026-05-18 09:30:00,MAN_02,133.46677349424712
2026-05-18 09:30:00,MAN_02,113.69951560272408
2026-05-18 09:30:00,LDN_01,8.207914971704602
2026-05-18 09:30:00,MAN_02,130.75765913917132
2026-05-18 09:35:00,LDN_01,69.67083707890359
2026-05-18 09:40:00,MAN_02,59.03983496678553
2026-05-18 09:40:00,MAN_02,91.6248998146947
2026-05-18 09:40:00,MAN_02,147.73831620201506
2026-05-18 09:40:00,LDN_01,68.67456174268168
2026-05-18 09:40:00,MAN_02,115.23303968400455
2026-05-18 09:40:00,LDN_01,88.29860141108722
2026-05-18 09:45:00,LDN_01,56.420212857912595
2026-05-18 09:45:00,MAN_02,25.266994610811977
2026-05-18 09:45:00,MAN_02,99.45595631102032
2026-05-18 09:50:00,LDN_01,74.68505371236397
2026-05-18 09:50:00,MAN_02,132.47215459651386
2026-05-18 09:50:00,MAN_02,131.8317425392089
2026-05-18 09:55:00,MAN_02,53.46536416845932
2026-05-18 09:55:00,LDN_01,109.26165625171559
2026-05-18 09:55:00,MAN_02,8.928918913005106
2026-05-18 09:55:00,MAN_02,38.44712269907501
2026-05-18 09:55:00,MAN_02,62.60665713125326
2026-05-18 10:00:00,MAN_02,28.31018492700469
2026-05-18 10:00:00,MAN_02,43.02828642347464
2026-05-18 10:05:00,MAN_02,105.73098827389188
2026-05-18 10:10:00,LDN_01,140.14407529895254
2026-05-18 10:10:00,MAN_02,135.50270306797523
2026-05-18 10:10:00,MAN_02,147.8019738495385
2026-05-18 10:10:00,MAN_02,131.7140612465647
2026-05-18 10:10:00,LDN_01,144.355196033071
2026-05-18 10:15:00,LDN_01,55.308214274953016
2026-05-18 10:15:00,LDN_01,25.42426795507098
2026-05-18 10:15:00,LDN_01,30.57611304340238
2026-05-18 10:15:00,LDN_01,94.69864984120173
2026-05-18 10:15:00,LDN_01,30.42883540040019
2026-05-18 10:15:00,MAN_02,93.66086413802394
2026-05-18 10:20:00,LDN_01,53.35737989521591
2026-05-18 10:20:00,MAN_02,104.74342973361793
2026-05-18 10:20:00,LDN_01,7.591720536345003
2026-05-18 10:20:00,MAN_02,27.314906419278984
2026-05-18 10:25:00,LDN_01,57.5471153719118
2026-05-18 10:25:00,LDN_01,55.432335145817994
2026-05-18 10:25:00,LDN_01,92.07494476287974
2026-05-18 10:35:00,MAN_02,75.96661972825537
2026-05-18 10:35:00,LDN_01,20.456746704396913
2026-05-18 10:40:00,MAN_02,17.96459533527763
2026-05-18 10:40:00,MAN_02,145.51988137041764
2026-05-18 10:40:00,LDN_01,25.2066307405595
2026-05-18 10:40:00,LDN_01,86.9443116204353
2026-05-18 10:40:00,MAN_02,88.59488894956677
2026-05-18 10:40:00,MAN_02,142.3560842437132
2026-05-18 10:45:00,MAN_02,29.219922183350906
2026-05-18 10:45:00,LDN_01,74.58196494406678
2026-05-18 10:50:00,MAN_02,11.810065182382981
2026-05-18 10:50:00,MAN_02,89.11250013648262
2026-05-18 10:50:00,MAN_02,92.9736817255141
2026-05-18 10:50:00,MAN_02,53.56131412527749
2026-05-18 10:55:00,LDN_01,146.15590053072256
2026-05-18 10:55:00,MAN_02,16.75170130660895
2026-05-18 10:55:00,LDN_01,62.73446057068678
2026-05-18 10:55:00,MAN_02,142.78441630401636
2026-05-18 11:00:00,MAN_02,56.57254388741762
2026-05-18 11:00:00,LDN_01,107.5496019754428
2026-05-18 11:00:00,MAN_02,104.07252073064141
2026-05-18 11:00:00,LDN_01,90.59276666464713
2026-05-18 11:05:00,LDN_01,100.54397157697194
2026-05-18 11:05:00,LDN_01,125.31256153754424
2026-05-18 11:05:00,MAN_02,14.641958768182736
2026-05-18 11:10:00,MAN_02,62.59161179467595
2026-05-18 11:10:00,LDN_01,86.90196432307938
2026-05-18 11:10:00,LDN_01,142.74437167278268
2026-05-18 11:10:00,LDN_01,46.62052931036235
2026-05-18 11:10:00,LDN_01,51.92348177668348
2026-05-18 11:10:00,LDN_01,120.915302450502
2026-05-18 11:15:00,MAN_02,124.08230917744186
2026-05-18 11:20:00,MAN_02,78.35385843824757
2026-05-18 11:20:00,MAN_02,26.7380269655722
2026-05-18 11:25:00,MAN_02,147.27199581397642
2026-05-18 11:25:00,LDN_01,131.1349724990086
2026-05-18 11:25:00,LDN_01,6.885278909056725
2026-05-18 11:30:00,LDN_01,114.94457897709324
2026-05-18 11:30:00,MAN_02,123.76983606275896
2026-05-18 11:35:00,LDN_01,9.86220303668801
2026-05-18 11:35:00,LDN_01,105.92298961779987
2026-05-18 11:35:00,LDN_01,65.74419017815944
2026-05-18 11:40:00,LDN_01,11.632594902814363
2026-05-18 11:40:00,MAN_02,109.72662241699462
2026-05-18 11:40:00,LDN_01,70.57160142902204
2026-05-18 11:45:00,LDN_01,87.1286728430501
2026-05-18 11:45:00,MAN_02,17.00580684914334
2026-05-18 11:45:00,MAN_02,82.86129131954497
2026-05-18 11:50:00,MAN_02,67.02710439170005
2026-05-18 11:50:00,MAN_02,38.35128140671694
2026-05-18 11:55:00,MAN_02,116.39964501035514
2026-05-18 11:55:00,LDN_01,42.61639784753741
2026-05-18 11:55:00,LDN_01,132.1310173304537
2026-05-18 11:55:00,MAN_02,81.22507643388944
2026-05-18 11:55:00,MAN_02,60.555086596177134
2026-05-18 11:55:00,LDN_01,106.01436946214938
2026-05-18 11:55:00,LDN_01,64.36468956772987
2026-05-18 12:00:00,MAN_02,29.111088469631515
2026-05-18 12:00:00,LDN_01,87.35205843013128
2026-05-18 12:00:00,LDN_01,34.235961406922954
2026-05-18 12:05:00,LDN_01,120.13365244419292
2026-05-18 12:05:00,LDN_01,90.58344669601763
2026-05-18 12:10:00,LDN_01,6.594395155479669
2026-05-18 12:10:00,LDN_01,61.90454057628213
2026-05-18 12:10:00,LDN_01,14.726089221321985
2026-05-18 12:10:00,MAN_02,123.1133344335504
2026-05-18 12:10:00,MAN_02,148.2118611595138
2026-05-18 12:15:00,MAN_02,129.07598787541144
2026-05-18 12:15:00,LDN_01,10.299701837973757
2026-05-18 12:15:00,MAN_02,27.997740267495686
2026-05-18 12:15:00,LDN_01,105.96187250233027
2026-05-18 12:15:00,MAN_02,12.940437629194543
2026-05-18 12:20:00,MAN_02,64.26645480922397
2026-05-18 12:20:00,MAN_02,145.80344554897832
2026-05-18 12:20:00,LDN_01,125.65945580387258
2026-05-18 12:20:00,MAN_02,23.48585603813745
2026-05-18 12:20:00,LDN_01,83.81516486152834
2026-05-18 12:20:00,LDN_01,110.97578390452841
2026-05-18 12:25:00,MAN_02,112.87221242303816
2026-05-18 12:25:00,MAN_02,91.28629995153695
2026-05-18 12:25:00,LDN_01,96.85434187479136
2026-05-18 12:25:00,LDN_01,26.992857561248922
2026-05-18 12:25:00,MAN_02,68.23834672462092
2026-05-18 12:25:00,MAN_02,106.12593875079179
2026-05-18 12:25:00,LDN_01,129.95891504696002
2026-05-18 12:30:00,LDN_01,16.158214236235327
2026-05-18 12:30:00,MAN_02,80.8444865915223
2026-05-18 12:40:00,MAN_02,5.925951398940869
2026-05-18 12:40:00,MAN_02,24.8387014832494
2026-05-18 12:45:00,LDN_01,100.01008719265815
2026-05-18 12:45:00,MAN_02,38.7791238392769
2026-05-18 12:45:00,LDN_01,55.85321324049797
2026-05-18 12:45:00,LDN_01,127.06517262994944
2026-05-18 12:45:00,MAN_02,12.456742955216301
2026-05-18 12:45:00,LDN_01,139.16100602527155
2026-05-18 12:45:00,LDN_01,107.30840001477483
2026-05-18 12:50:00,MAN_02,113.74426820788078
2026-05-18 12:50:00,MAN_02,28.730111715527155
2026-05-18 12:55:00,LDN_01,141.91864092144792
2026-05-18 12:55:00,LDN_01,18.279400632361952
2026-05-18 12:55:00,LDN_01,66.10655983591221
